id,price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name
37484d10c5,52990,lenovo,IP 3,3.0,8,15.6,256,6,1500.0,3.0,1,"Lenovo IP 3 Slim 3 Core i3 13th Gen/8 GB DDR5 RAM/256 GB SSD/15.6"" FHD/ Win 11"
b94ee33971,69444,asus,Vivobook Go,3.0,8,14.0,256,8,1500.0,5.0,1,"ASUS Vivobook Go E1404GA - (Intel i3 13th Gen N305, 14"" FHD Display, 8GB RAM, 256GB SSD, Fingerprint, Bagpack, Mouse Win11, 2 Yrs Int'l Warranty)"
f6758eef3e,73999,acer,Travelmate P2,5.0,8,14.0,512,6,1500.0,5.0,2,Acer Travelmate P2 i5 12th Gen 1235U – 8GB DDR4 RAM – 512GB SSD – 14″ FHD Display – Intel UHD Graphics - Backlit Keyboard
d4bb88ab23,51998,lenovo,IdeaPad Slim,3.0,8,14.0,256,4,1500.0,3.0,2,"Lenovo IdeaPad Slim 3i 2023 15 i3 13Th Gen / 8GB RAM / 256GB / 15.6"" FHD display"
7da74a8789,65490,hp,Pavilion Aero,5.0,16,13.3,1024,6,,5.0,2,HP Pavilion Aero 13 With Ryzen 5 5500U Processor 13.3 Inch WQXA Display 16GB RAM 1 TB ROM
9fb005ed56,95990,asus,Zenbook Q410VA,5.0,8,14.0,512,12,,5.0,2,"Asus Zenbook Q410VA i5 13th Gen 13500H EVO 8GB RAM 512GB ssd 14.5"" OLED Touch Laptop"
47cbe94f53,93999,asus,ZenBook 14x,5.0,8,14.0,512,12,2800.0,3.5,2,"Asus ZenBook 14x Oled | 13th Gen Intel Evo Core i5 | 8GB RAM 512GB SSD | 14.5"" OLED 2.8K Touchscreen | Backlit | Grey | Win 11"
a923979828,137490,acer,Predator Helios,7.0,16,15.6,1024,8,3060.0,5.0,1,"Acer Predator Helios 300 / i7 11th Gen / RTX 3060 / 16GB RAM / 1TB SSD /15.6"" QHD 165Hz Display"
5281c80695,179000,lenovo,Legion Slim,7.0,16,15.6,1024,8,4060.0,5.0,1,Lenovo Legion Slim 5 2023 AMD Ryzen™ 5 7640HS/ RTX 4060 8 GB / 16 GB DDR5 RAM /1TB Gen 4 SSD / 16” WQXGA Display / 165Hz Refresh Rate
a510955e82,36998,asus,GA401Q Zephyrus,7.0,8,14.0,512,8,3060.0,5.0,1,Asus GA401Q Zephyrus-Ryzen 7 5800HS-15.6 fhd 144hz RTX3060 6GB
0ffbefe552,94999,lenovo,LOQ 15IRH8,5.0,8,15.6,512,8,2050.0,0.0,0,Lenovo LOQ 15IRH8 | 12th Gen Intel Core i5 12450H Processor | 8GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card | 15.6-inch FHD 144Hz Display | 1 Year Warranty | Lenovo Laptop| Windows | Gaming Laptop | Grey
b5093fcb4f,35899,lenovo,Ideapad 1,2.0,8,15.6,256,2,1500.0,0.0,0,Lenovo Ideapad 1 | Celeron N4020 | 8GB RAM | 256GB SSD | 15.6″
2580e82854,148888,asus,Vivobook Flip,7.0,16,14.0,512,8,2800.0,5.0,1,"Asus Vivobook Flip Tp3402, i7, 12700h, 8Gb, 512Gb SSD, Touch 360 Display, Windows 11, Backlit Keyboard, Magic Numpad | Nagmani International"
a5f18db7b0,238888,asus,vivobook pro,9.0,16,16.0,1024,8,3050.0,5.0,1,"Asus vivobook pro 16x m7600qe - oled 5th gen/ r9 5900hx/16 gb ram/1 tb nvme ssd/16"" 4k (3840 x 2160) 90 hz , dialpad oled display/ nvidia rtx 3050ti 4 gb graphics/ backlit kb/backpack/mouse/genuine windows 11/2 year international warranty"
5471477f0b,49999,chuwi,HeroBook Plus,2.0,8,15.6,256,4,2800.0,1.0,1,"CHUWI HeroBook Plus 15.6"" Windows 10 Laptop 丨8GB LPDDR4丨256GB SSD丨IPS Display Windows 10 Home, Plastic Thin Body, Light and Portable + Free Gift"
f10b9c80b9,95500,asus,Vivobook 14,5.0,8,14.0,512,6,1500.0,5.0,1,Asus Vivobook 14 X1404VA-EB149W i5- 1335U | 8GB | 512SSD | Intel® UHD Graphics | FHD
488f3e0887,91999,acer,Swift Go,5.0,16,14.0,512,6,2000.0,5.0,1,Acer Swift Go 14 AMD Ryzen 5 7530U Processor – 16GB DDR4 RAM – 512GB NVMe SSD – 14″ FHD IPS Screen – Backlit Keyboard – Silver
17e7a634d3,63900,dell,Inspiron 15,3.0,4,15.6,1024,4,2000.0,1.0,1,"Dell Inspiron 15 3515 / AMD Ryzen 3 3250U / 4GB / 1TB HDD / Radeon Graphics / 15.6"" FHD"
4890dd5064,93500,dell,Inspiron 15,5.0,8,15.6,512,6,1500.0,5.0,1,Dell Inspiron 15 3530 - i5 1335U | 8GB | 512SSD | Intel UHD | FHD | 2 Years Warranty
b6f229b91c,75999,lenovo,IdeaPad Slim,5.0,8,15.6,512,6,1500.0,5.0,1,Lenovo IdeaPad Slim 3 13th Gen 13420H Intel Core i5 – 8GB DDR5 RAM – 512GB NVMe SSD – Intel Iris Xe Graphics – 15.6″ FHD TN Display – Arctic Grey
2291b2aa43,39999,dell,Latitude 5480,5.0,8,14.0,256,2,,5.0,1,Dell Latitude 5480 Intel Core I5 6th Gen 2.4 GHz Processor 8 GB RAM 256 GB SSD 14 Inch Touch Screen
4956d86c29,102900,hp,255 G8,7.0,8,15.6,512,6,,4.0,1,Hp 255 G8 Ryzen 7 5700u 15.6 fullhd 512 ssd 8 gb ram silver color
d42de3d98b,63990,dell,Vostro 3520,5.0,12,15.6,512,10,2800.0,1.0,1,"Dell Vostro 3520 Core i5 12th Gen/ 12GB RAM/512 GB SSD/15.6"" FHD/Win 11"
e245a615fe,84499,honor,MagicBook X14,5.0,8,14.0,512,8,1500.0,5.0,1,"HONOR MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare T&L Laptop/Win 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray"
7dd1f9720c,32998,lenovo,V15 celeron,2.0,4,15.6,256,2,1500.0,4.0,1,"Lenovo V15 celeron Laptop 4GB,256GB SSD,15.6 inch Display"
adf5b28e9f,94000,hp,Pavilion 14,5.0,8,14.0,512,10,,5.0,1,"HP Pavilion 14 X360 Intel Core i5 12th Generation 8GB Ram 512GB SSD 14.0"" Touch 360"
f09ca72499,66999,dell,Inspiron 3520,5.0,8,15.6,512,10,,5.0,1,"Dell Inspiron 3520 i5 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black"
abb9121849,51990,acer,Aspire 5/Core,3.0,4,15.6,1024,2,,5.0,1,"Acer Aspire 5/Core i3 11th Gen/4GB RAM/128GB SSD/1TB HDD/15.6""FHD/WIN10 Genuine"
f8b75b2a79,66499,dell,Vostro i5,5.0,8,15.6,512,6,1500.0,4.0,1,Dell Vostro i5-11th Gen 8/512
3b8e6d5cc6,99999,acer,Aspire 5,7.0,8,15.6,512,10,,2.0,1,Acer Aspire 5 i7 13th Gen 1355U 2023 – 8GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD Display – Iris Xe Graphics – Steel Grey
6e34bcfc72,62000,dell,Inspiron 3501,3.0,4,15.6,256,2,,5.0,1,Dell Inspiron 3501 i3 10th Gen 4GB RAM 256GB SSD 15.’’6 FHD
061bd8c556,83999,gateway,GWTN156 Ryzen,5.0,8,15.6,512,6,2000.0,4.0,1,"GateWay GWTN156 Ryzen 7 3700U I 8GB RAM I 512GB SSD I 15.6"" FHD IPS I Ultra Slim Laptop"
74b66b6d02,73990,asus,Vivo Book,5.0,8,14.0,512,12,2800.0,5.0,1,"ASUS Vivo Book X1402Z Core i5 12th Gen/8GB RAM/512 GB SSD/14"" FHD Display/Magic Numpad/ Win 11"
0b3baf7732,178900,lenovo,Flex 5,7.0,16,15.6,512,8,,3.0,1,Lenovo Flex 5 i7 11th gen 16gb ram 512 ssd 15.6 full hd ips x360 Touch
ab7f47d663,95990,dell,Vostro 3520,7.0,8,15.6,512,10,,1.0,1,Dell Vostro 3520 i7 12th Gen 8GB RAM 512GB SSD 15.6″ Full HD NVIDIA MX550 2GB Laptop
acc723533a,76999,acer,Aspire 5,5.0,8,15.6,512,10,,5.0,1,"Acer Aspire 5 Intel Core i5 13th Gen 8GB Ram 512GB SSD 15.6""FHD"
e4e7bb402f,96900,hp,ProBook 440,5.0,8,14.0,512,10,,5.0,1,HP ProBook 440 G10 I5-13th Gen/8GB RAM/512GB SSD/14 HD Display
85882e3ea5,155000,hp,Envy x360,7.0,16,14.0,1024,10,,5.0,1,"HP Envy x360 14 i7 13th Gen \ 16GB RAM \ 1TB SSD \ 14"" FHD 360 Touch Screen Display"
d488f50fb8,75000,dell,Vostro 3510,5.0,8,15.6,512,2,2800.0,5.0,1,"Dell Vostro 3510 / i5-1135G7 11th Gen / 8GB RAM / 512GB SSD / Intel UHD Graphic 15.6"" FHD"
8d98bc9ef9,69999,dell,Vostro 3510,5.0,8,15.6,256,4,2800.0,5.0,1,Dell Vostro 3510 i5-1135G7 11th Gen 8GB RAM 256 GB SSD Intel UHD Graphic 15.’’6 FHD
52f98984ef,119999,hp,14 Fq0051Nr,3.0,8,14.0,256,4,2800.0,4.0,1,HP 14 Fq0051Nr With Athlon Tmsor Processor 14.0 HD Display 8GB RAM 256GB ROM
141c233c7a,69990,dell,Vostro 3510,5.0,8,15.6,512,4,,4.0,1,Dell Vostro 3510 i5 11th Gen 8GB 512ssd 15.6FHD Screen Backlit Keyboard Laptop
6490a9be50,60990,acer,Aspire 3,5.0,8,15.6,512,4,,5.0,1,Acer Aspire 3 AMD Ryzen 5 7520u 8GB RAM 512GB SSD 15.6″ FHD Laptop
9dad135aaf,66999,dell,Vostro 3510,5.0,8,15.6,1024,6,2800.0,5.0,1,Dell Vostro 3510 /15.6″ FHD /Intel Core I5 1135G7 /8 GB RAM /256 GB SSD/1TB HDD
9c093e0d89,93999,hp,Pavilion X360,5.0,8,14.0,256,6,,5.0,1,"HP Pavilion X360 14"" Core i5 1035G1 8GB RAM 256GB SSD Convertible Laptop"
b9a6d3eb71,63500,lenovo,Ideapad 3,5.0,8,14.0,256,4,2000.0,3.0,1,"Lenovo Ideapad 3 AMD Ryzen 5 5500U processor, 8GB RAM, 256 GB SSD, 14 FULL HD, Windows 10"
2ccc542fc1,70999,dell,Vostro 3510,5.0,8,15.6,256,2,2800.0,4.0,1,Dell Vostro 3510 i5-1135G7 11th Gen 8GB RAM 256 GB SSD Intel UHD Graphic 15.’’6 FHD
5d4ee82e27,87990,hp,ENVY x360,5.0,8,14.0,512,10,,0.0,0,HP ENVY x360 2-in-1 Laptop Intel Core i5 13th Gen 8GB RAM 512GB SSD 14.0 Inch Touchscreen Backlit Keyboard Win 11
148fa9659b,88000,dell,Latitude 3410,5.0,8,14.0,256,1,,5.0,1,"Dell Latitude 3410 i5 10th Gen 8GB RAM 256 GB SSD 14"""
3e4ea8a0ae,31290,lenovo,V14 Celeron,2.0,4,14.0,256,6,,0.0,0,Lenovo V14 Celeron 4Gb Ram 256Gb SSD 14 FHD
6ab82a612c,42000,lenovo,Ideapad 1,2.0,8,14.0,256,2,2800.0,0.0,0,"Lenovo Ideapad 1-14IGL (Intel Core Celeron - N4020 Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics 600 | 14"" HD Display)"
e15184d624,36000,lenovo,IdeaPad 1,2.0,8,14.0,256,2,1500.0,0.0,0,"Lenovo IdeaPad 1 2023 Laptop | Intel celeron N4020 | 14"" FHD Display | 8GB LPDDR4 | 256GB SSD"
09af8451e3,65490,dell,Vostro 3520,5.0,16,15.6,512,10,2800.0,0.0,0,"Dell Vostro 3520 Core i5 12th Gen/ 16GB RAM/512 GB SSD/15.6"" FHD/Win 11"
3616663592,62500,acer,Aspire 3,5.0,8,15.6,512,4,,0.0,0,"Acer Aspire 3 Ryzen 5 7520U/ 8 GB DDR5 RAM/ 512 GB SSD NVME/15.6"" FHD/Win 11"
9821d768de,184990,lenovo,ThinkPad P14S,7.0,16,14.0,512,4,,0.0,0,"Lenovo ThinkPad P14S Core i7 11th Gen/ 16GB RAM/512 GB SSD/Nvidia Quadro 4GB Graphics/14"" IPS FHD/Backlit Keyboard /Fingerprint / Win 11 Pro (Workstation)"
9c5f75acf4,37999,lenovo,Ideapad1 Intel,2.0,8,14.0,256,2,,0.0,0,Lenovo Ideapad1 Intel Celeron N4020 Ram 8GB SSD 256 GB 14 Inch Display
50f68d9dbd,47000,dell,Vostro 3520,3.0,8,15.6,256,6,,0.0,0,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 256GB SSD | 15.6"" FHD 120Hz Display Laptop"
4bd11670aa,147990,dell,Latitude 7420,7.0,16,14.0,512,4,2800.0,0.0,0,"Dell Latitude 7420 Core i7 1185G7 VPro/ 16GB RAM/ 512GB SSD/ 14"" FHD/Backlit Keyboard/Win 11 Professional (Business Series Premium Laptop) 7000 Series"
5873a065a2,49999,dell,Laptop 3520,3.0,8,15.6,512,8,,0.0,0,Dell Laptop 3520 I3 12th Generation 8gb 512gb
bc99331b7d,49500,acer,Aspire lite,3.0,8,14.0,512,4,1500.0,0.0,0,Acer Aspire lite i3 13 Gen 8Gb Ram 512 GB SSD 14 Inch FHD Display
91be511ecb,65990,lenovo,IdeaPad 1,5.0,8,15.6,256,10,1500.0,0.0,0,Lenovo IdeaPad 1 i5 12th Gen 8GB RAM 256GB SSD 15.6″ FHD Laptop
d715de3e96,198000,apple,MacBook Air,7.5,8,13.6,512,8,2800.0,4.0,1,Apple MacBook Air 13.6inch M2/8C CPU/10C GPU/8GB/512GB - EvoStore
51f267e9dc,60000,dell,Vostro 3520,5.0,8,15.6,256,10,,0.0,0,"Dell Vostro 3520 i5 12th Gen | 8GB RAM | 256GB SSD | 15.6"""
40587297ed,77999,acer,Aspire 3,5.0,8,14.0,512,4,2000.0,0.0,0,"Acer Aspire 3 AMD Ryzen™ 5 7520U/ 8GB Ram / 512GB SSD/ WIN11/ 14"" (1920x1080) FHD Display SILVER + Protective Sleeve"
13bd818985,102000,dell,Vostro 3520,7.0,8,15.6,512,10,2800.0,0.0,0,Dell Vostro 3520 /I7-1255U / MX550 / 8GB RAM / 512GB SSD / 15.6″ FHD
675fde1716,85000,lenovo,IdeaPad 3,5.0,8,15.6,512,6,,0.0,0,"Lenovo IdeaPad 3 i5 12th Gen/8gb/512gb/15.6""FHD/Backlit keyboard/fingerprint/win11pro"
cfe9be34c9,126999,acer,Swift Go,7.0,16,14.0,512,8,,0.0,0,Acer Swift Go 14 Intel EVO i7 13th Gen 1355U – 16GB DDR5 RAM – 512GB NVMe SSD – Intel Integrated Graphics – 14″ ( 1920 x 1200 ) Touch Display – Backlit Keyboard – FingerPrint – Windows 11 – Silver
1632dc1a18,209000,hp,Spectre x360,7.0,16,13.5,512,8,,0.0,0,"HP Spectre x360 14 2023 2-in-1 i7 13th Gen / 16GB RAM / 512GB SSD / 13.5"" WUXGA (3072x1920) display TouchScreen"
b087e4b6fa,130000,asus,Vivobook S,5.0,8,14.0,512,6,2000.0,0.0,0,Asus Vivobook S 14 OLED M5406NA-PP085W - Ryzen 5 7535HS | 8GB | 512GB SSD | AMD Radeon™ Graphics | 2 Years International Warranty
e8d7b2f0f2,61800,lenovo,IdeaPad 1,5.0,8,14.0,512,4,2000.0,0.0,0,"Lenovo IdeaPad 1 14.0"" Laptop, 15.0"" FHD Display, AMD Ryzen 5 7520U , 8GB RAM, 512GB Storage, DOS Win 11, Cloud Grey"
6d49f80a5e,66890,lenovo,Ideapad Slim,5.0,16,15.6,512,10,1500.0,0.0,0,"Lenovo Ideapad Slim 3 15IAH8 i5 12450H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6"" FHD DISPLAY"
634c5ed25e,90000,lenovo,2023 IdeaPad,5.0,8,14.0,256,8,1500.0,0.0,0,Lenovo 2023 IdeaPad Slim 3 i5-13420H 13th Gen/8GB RAM/256GB SSD/14″ Full HD Screen
6b2a7889bd,145000,acer,Intel Core,7.0,8,14.0,256,8,,0.0,0,"ACER Intel Core i7-1165G7/Memory 8GB DDR4 RAM Storage/256GB SSD Graphics MX330 2GB Screen: 14” FHD, Backlit KB"
9723a709fa,101500,dell,Inspiron 15,7.0,8,15.6,512,8,,0.0,0,Dell Inspiron 15 3525 - AMD Ryzen 7 5825U | 8GB | 512SSD | Radeon Graphics | FHD
792960f73d,94500,dell,Inspiron 16,5.0,8,15.6,512,6,2800.0,0.0,0,Dell Inspiron 16 5625 (AMD Ryzen 5 - 5625U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics
d8fc3616b5,129000,asus,ZENBOOK 14X,7.0,16,14.1,512,8,,0.0,0,ASUS ZENBOOK 14X OLED Q420VA | Intel® Core™ i7-13700H | Intel Iris® Xe Graphics | 16GB LPDDR5 RAM | 512 GB PCIe® 4.0 x4 SSD | 14.5” OLED + Touch
68e12cb3b5,127777,asus,Vivobook 15,7.0,8,15.6,512,8,2800.0,0.0,0,"Asus Vivobook 15 X1502ZA, i7, 12th Gen Core, 8Gb, 512Gb SSD, 15.6"" Display, Windows11, Backlit Keyboard, Fingerprint | Nagmani International"
e8257e465b,85000,hp,Envy x360,5.0,8,14.0,512,6,,0.0,0,"HP Envy x360 2 In 1 intel Core i5 13th Gen | 8GB RAM | 512GB SSD | 14"" FHD 360 TouchScreen Display"
d2ecec2976,66999,lenovo,V15 G3,5.0,8,15.6,512,10,,0.0,0,"Lenovo V15 G3 | 12th Gen Intel Core i5 - 1235U Processor | 8GB RAM | 512GB SSD | Integrated Intel UHD Graphics | 15.6"" FHD IPS Display | 1 year warranty | Laptop | Lenovo Laptop | Grey"
c632208068,102900,dell,Inspiron 3520,5.0,8,15.6,512,10,1500.0,0.0,0,Dell Inspiron 3520 - i5 - 1235U | 8GB | 512GB SSD | Intel UHD | FHD
be4d33368c,93000,avita,LIBER E,5.0,8,14.1,512,8,,0.0,0,AVITA LIBER E INTEL i5-1235U
fa24419ea6,555555,asus,zenbook 17,7.0,16,17.3,1024,8,,0.0,0,"Asus zenbook 17 fold ux9702 ,i7, 1250u, 16 gb, 1tb ssd, intel® iris xe graphics, 17.3"" unfolded oled and 12.5'' folded display"
bc9760ce19,67000,lenovo,ideapad 3,3.0,4,15.6,1024,4,,0.0,0,"lenovo ideapad 3 i310th gen/4gb ram/ 1tbhdd/ 2gb nvidia graphics/ 15.6"""
47b2753f7f,69999,dell,Vostro 3520,5.0,16,15.6,512,10,2800.0,0.0,0,Dell Vostro 3520 Intel Core i5 12th Generation – 16GB DDR4 RAM – 512GB SSD Storage – Intel UHD Graphics – 15.6″ FHD Display – Windows 11 – Black
dc2ecc27a1,79499,dell,Vostro 3520,5.0,8,15.6,512,6,,0.0,0,"Dell Vostro 3520 Core i5 12th Gen /8GB RAM/512GBSSD/15.6""FHD/ Nvidia MX550 2GB GFX"
c4bed7b6d8,131111,asus,Vivobook 14X,7.0,16,14.0,512,14,2800.0,0.0,0,"ASUS Vivobook 14X (K3405) - 13th Gen Intel i7 13700H, 16GB RAM, 512GB NVMe SSD, 14.0-inch, WUXGA , Windows 11, Bagpack, Mouse, 2 Years Int'l Warranty - Nagmani International"
14fc55f212,73999,dell,Inspiron 3511,5.0,8,15.6,512,6,,0.0,0,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
e39e8afbd5,99999,acer,Aspire 3,5.0,8,14.0,512,4,,0.0,0,"Acer Aspire 3 A314 Ryzen 5-7520U /8GB Ram/512GB SSD/ AMD Radeon Graphic/ Win 11/ 14""FHD/ Protective sleeve"
ec684423bf,115000,dell,Inspiron 7506,5.0,12,15.6,512,6,2800.0,0.0,0,Dell Inspiron 7506 2-in-1 laptop
766fd7d620,185000,dell,Latitude 5530,7.0,8,15.6,512,10,2800.0,0.0,0,"Dell Latitude 5530 , 15.6"" FHD Screen, 12th Gen i7-1265U, 8GB DDR4 RAM, 512GB PCIe SSD, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, NVIDIA GeForce MX450 Graphics"
552bc49a80,336599,asus,ROG Zephyrus,9.0,32,16.0,1024,14,,0.0,0,Asus ROG Zephyrus M16 (2022) GU603ZW-K8093W - i9 12900H | 32GB | 1TB SSD | RTX 3070TI | QHD+
0e57578459,109990,huawei,MateBook D15,5.0,8,15.6,512,6,,0.0,0,"Huawei MateBook D15 [ Intel i5 11th Gen, 8GB RAM, 512GB NVMe SSD, Fingerprint Sensor Power Button, Windows 11 ]"
7cf7242902,203000,dynabook,Tecra A40,7.0,16,14.0,1024,12,,0.0,0,Dynabook Tecra A40-K [I7 / 16GB RAM / 1TB SSD / Windows 11 Pro / 3 years international warranty]
5efa0ed0a6,79900,msi,Laptop Modern,5.0,8,14.0,256,4,2800.0,0.0,0,"MSI Laptop Modern 14 B10MW (10th Gen i5-10210U | 8GB DDR4 RAM | 256GB NVMe SSD | 14.0"" Full HD IPS | Backlit Keyboard | Light Weight)"
babfa44db5,37999,dell,Wyse 5470,2.0,8,14.0,256,2,1500.0,0.0,0,Dell Wyse 5470 (Intel Celeron Processor | 8GB RAM | 256GB SSD Storage | Intel UHD Graphics | 14″ FHD Display)
496e8bdf51,63900,dell,Inspiron 15,3.0,4,15.6,1024,8,,0.0,0,Dell Inspiron 15 3515 AMD Ryzen 3 3250U 4GB 1TB Radeon Graphics FHD
1634422d79,218000,apple,MacBook Air,8.5,8,15.0,256,8,,0.0,0,"Apple MacBook Air (15-inch, M3 Chip) 8C-CPU, 10C-GPU, 8GB RAM, 256GB SSD - EvoStore"
445d281d3f,96999,lenovo,Ideapad Flex,5.0,8,14.0,512,6,,0.0,0,Lenovo Ideapad Flex 5 14IAU7 i5 12th Gen 8Gb Ram/512Gb Ssd/14″ WUXGA Touchscreen 2in1 Laptop
33ae619611,65999,lenovo,Ideapad Slim,5.0,16,15.6,512,8,1500.0,4.0,1,"Lenovo Ideapad Slim 3 15IAH8 i5 12450H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6"" FHD DISPLAY"
ae4af2eb63,178900,msi,Laptop Creator,7.0,16,15.0,512,8,3050.0,0.0,0,"MSI Laptop Creator M16 A11UC | 11th Gen i7-11800H | 16GB | 512GB | NVIDIA RTX 3050-4GB | 16"" 2560*1600 QHD+, 100% DCI-P3 Color Gamut | Win 10)"
16cc09183b,61800,lenovo,IdeaPad 1,5.0,8,14.0,512,4,2000.0,0.0,0,"Lenovo IdeaPad 1 14.0"" Laptop, 14.0"" FHD Display, AMD Ryzen 5 7520U , 8GB RAM, 512GB Storage, DOS Win 11, Cloud Grey"
7504a44041,80900,msi,Modern 14,5.0,16,14.0,512,10,2800.0,0.0,0,"MSI Modern 14 C12MO Laptop (12th Gen Intel Core i5 | 16GB RAM | 512GB SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | 1.4KG)"
2368368a30,95000,msi,Laptop Modern,5.0,8,15.6,512,4,2800.0,0.0,0,"MSI Laptop Modern 15 A11MU (11th Gen i5 -1155G7 | 8 GB RAM | 512GB SSD | 15.6"" FHD 100% sRGB | Backlit Keyboard | USB-C | Win 10 Home)"
9527887e34,88999,lenovo,IdeaPad 1,7.0,8,14.0,512,8,2800.0,0.0,0,"Lenovo IdeaPad 1 14IAU7 | I7-1255U | 8GB RAM | 512GB SSD | 14"" FHD"
3dbafd932e,77000,asus,VivoBook I5,5.0,8,14.0,512,8,,0.0,0,"Asus VivoBook I5 12th Gen 8GB/512GB/14""inch/Fingerprint/Backlit keyboard"
d54f8d91d7,85000,dell,Vostro 3400/I5,5.0,8,14.0,256,8,,0.0,0,Dell Vostro 3400/I5 Processor/4Gb Ram/1Tb Hdd/14 Inch/11th Gen
6622265cfe,108800,msi,Laptop Modern,5.0,8,15.6,512,4,2800.0,0.0,0,"MSI Laptop Modern 15 A11SBU ( i5-11th Gen 1155G7 | 8GB RAM | 512GB SSD | MX450 2GB | 15.6"" FHD 100% sRGB Color Gamut | Backlit Keyboard | Win 10)"
7e54658027,90000,msi,Modern 14,5.0,8,14.0,512,4,,0.0,0,"MSI Modern 14 B11MOU ( i5-11th Gen 1155G7 | 8GB RAM | 512GB SSD | 14.0"" FHD IPS | Backlit Keyboard | USB-C | Win 10)"
e28d0971f7,90999,dell,Latitude 3440,5.0,8,14.0,512,10,1500.0,0.0,0,Dell Latitude 3440 - i5 -1235U | 8GB RAM | 512GB SSD | Non-Backlit | UBT | 3 Years Warranty
e68d4ced59,90000,msi,Modern 14,5.0,8,14.0,512,8,2000.0,0.0,0,"MSI Modern 14 B5M Laptop (AMD Ryzen 7 5700U | 8GB RAM | 256GB M.2 NVMe SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | Win 11 Home | 1.3KG)"
1f5f563936,68999,dell,I5 11th,5.0,8,15.6,1024,6,,0.0,0,Dell I5-11th Gen/8GB RAM/256GB SSD/1TB HDD/2GB Graphics/15.6 Display
dd90ac7780,74998,asus,Exportbook B1402,5.0,8,14.0,512,6,2800.0,0.0,0,Asus Exportbook B1402 I5/12th Gen/8GB RAM/512GB SSD/14FHD/Backlite Keyboard
d09440a42e,86000,acer,Swift 3,5.0,8,14.0,256,4,,0.0,0,"Acer Swift 3 2020 Ryzen 5 4500U / AMD VEGA 8 / 8GB RAM / 256GB SSD / 14"" FHD Display"
906917721c,67000,acer,Aspire 3,5.0,8,14.0,512,6,,0.0,0,"Acer Aspire 3 14|AMD Ryzen 5 7530U|8GB|512GB|14""inch FHD Display"
27389d3c06,208888,lenovo,ThinkPad T14,5.0,16,14.0,512,4,2800.0,0.0,0,"Lenovo ThinkPad T14 Gen2 | 11th Gen Intel Core i5 | 16GB RAM | 512GB NVMe SSD |14 "" FHD Display | Genuine Windows 10 Pro | 3 Yrs Warranty"
c5aed6b4c1,49999,dell,Vostro 3520,3.0,8,15.6,512,6,1500.0,0.0,0,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD Display Laptop"
49f907939d,164000,dell,lnspirion 15,7.0,8,15.6,512,8,3050.0,0.0,0,"Dell lnspirion 15 G5 / i7-11800H / 8GB RAM / 512GB SSD / RTX 3050 4GB / 15.6"" 120Hz FHD Display"
549ed6d844,122040,msi,Modern 14,7.0,8,14.0,512,8,2000.0,0.0,0,"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display"
ab0ec730e6,98999,asus,VivoBook M1405YA,7.0,8,14.0,1024,4,2000.0,0.0,0,Asus VivoBook M1405YA-IS74 AMD Ryzen™ 7 7730U/ 16GB Ram/ 1TB SSD/ AMD Radeon Graphic/ WIN11/ 14” (1920x1200) BLACK.
6b15971d31,105000,msi,Modern 15,7.0,8,15.6,512,4,2800.0,0.0,0,MSI Modern 15 A11MU | 11th Gen i7 -1195G7| 8 GB RAM | 512GB SSD | Intel Iris Xe | Win 10
1af86b886f,210000,nova,Pro(32/1TB) |,7.0,32,15.0,1024,14,3060.0,0.0,0,Nova Pro(32/1TB) | Intel i7 12700H | RTX 3060 | 165hz
9baf4ed3de,200000,asus,Vivobook Pro,7.0,16,14.0,1024,14,3050.0,0.0,0,"Asus Vivobook Pro 14 M6400Rc Oled -6Th, Ryzen 7 6800H, 16, 1 Tb Gen 4 Nvme Ssd, 14"" 2.8K Oled, Magic Numpad, Fingerprint, Nvidia Rtx 3050 4G, Backlit Kb, Backpack, Genuine Windows 11, 2 Year - Nagmani International"
