price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,graphics memory,rating,reviews,name
102000,dell,Inspiron 16,AMD,8,15.6,512,Hexa Core,,Integrated Graphics Card,0.0,0,Dell Inspiron 16 5625 (AMD Ryzen 5 - 5625U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics
129000,asus,ZENBOOK 14X,Intel Core i7,1,14.1,512,Not Specified,,,0.0,0,ASUS ZENBOOK 14X OLED Q420VA | Intel® Core™ i7-13700H | Intel Iris® Xe Graphics | 16GB LPDDR5 RAM | 512 GB PCIe® 4.0 x4 SSD | 14.5” OLED + Touch
127777,asus,Vivobook 15,Intel,8,15.6,512,Not Specified,,,0.0,0,"Asus Vivobook 15 X1502ZA, i7, 12th Gen Core, 8Gb, 512Gb SSD, 15.6"" Display, Windows11, Backlit Keyboard, Fingerprint | Nagmani International"
85000,hp,Envy x360,Intel Core i5,,,,Not Specified,,,0.0,0,"HP Envy x360 2 In 1 intel Core i5 13th Gen | 8GB RAM | 512GB SSD | 14"" FHD 360 TouchScreen Display"
66000,lenovo,V15 G3,Intel Core i5,8,15.6,512,Deca Core,,,0.0,0,"Lenovo V15 G3 | 12th Gen Intel Core i5 - 1235U Processor | 8GB RAM | 512GB SSD | Integrated Intel UHD Graphics | 15.6"" FHD IPS Display | 1 year warranty | Laptop | Lenovo Laptop | Grey"
102900,dell,Inspiron 3520,Intel Core i5,8,15.6,512,Not Specified,,1 & Under,0.0,0,Dell Inspiron 3520 - i5 - 1235U | 8GB | 512GB SSD | Intel UHD | FHD
93000,avita,LIBER E,Intel Core i5,,,,Octa-core,,,0.0,0,AVITA LIBER E INTEL i5-1235U
555555,asus,zenbook 17,Intel,16,17.3,1TB,Not Specified,,,0.0,0,"Asus zenbook 17 fold ux9702 ,i7, 1250u, 16 gb, 1tb ssd, intel® iris xe graphics, 17.3"" unfolded oled and 12.5'' folded display"
67000,lenovo,ideapad 3,Intel Core i3,4,15.6,1TB,Not Specified,,,0.0,0,"lenovo ideapad 3 i310th gen/4gb ram/ 1tbhdd/ 2gb nvidia graphics/ 15.6"""
65999,dell,Vostro 3520,Intel Core i5,16,15.6,512,Not Specified,,,0.0,0,Dell Vostro 3520 Intel Core i5 12th Generation – 16GB DDR4 RAM – 512GB SSD Storage – Intel UHD Graphics – 15.6″ FHD Display – Windows 11 – Black
79499,dell,Vostro 3520,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,,0.0,0,"Dell Vostro 3520 Core i5 12th Gen /8GB RAM/512GBSSD/15.6""FHD/ Nvidia MX550 2GB GFX"
131111,asus,Vivobook 14X,Intel Core i7,16,14,512,Not Specified,,,0.0,0,"ASUS Vivobook 14X (K3405) - 13th Gen Intel i7 13700H, 16GB RAM, 512GB NVMe SSD, 14.0-inch, WUXGA , Windows 11, Bagpack, Mouse, 2 Years Int'l Warranty - Nagmani International"
73999,dell,Inspiron 3511,Intel Core i5,8,15.6,512,Not Specified,,,0.0,0,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
99999,acer,Aspire 3,AMD,,,,Quad,,,0.0,0,"Acer Aspire 3 A314 Ryzen 5-7520U /8GB Ram/512GB SSD/ AMD Radeon Graphic/ Win 11/ 14""FHD/ Protective sleeve"
115000,dell,Inspiron 7506,Not Specified,12,15.6,512,Not Specified,,,0.0,0,Dell Inspiron 7506 2-in-1 laptop
185000,dell,Latitude 5530,Intel Core i7,8,15.6,512,Deca Core,,,0.0,0,"Dell Latitude 5530 , 15.6"" FHD Screen, 12th Gen i7-1265U, 8GB DDR4 RAM, 512GB PCIe SSD, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, NVIDIA GeForce MX450 Graphics"
336599,asus,ROG Zephyrus,Intel Core i9,32,Not Specified,1TB,,,8 & Up,0.0,0,Asus ROG Zephyrus M16 (2022) GU603ZW-K8093W - i9 12900H | 32GB | 1TB SSD | RTX 3070TI | QHD+
109990,huawei,MateBook D15,Intel Core i5,8,15.6,512,Hexa Core,,,0.0,0,"Huawei MateBook D15 [ Intel i5 11th Gen, 8GB RAM, 512GB NVMe SSD, Fingerprint Sensor Power Button, Windows 11 ]"
203000,dynabook,Tecra A40,Intel Core i7,16,14,1TB,Dodeca Core,,,0.0,0,Dynabook Tecra A40-K [I7 / 16GB RAM / 1TB SSD / Windows 11 Pro / 3 years international warranty]
79900,msi,Laptop Modern,Intel,8,14,256,Quad Core,,Integrated Graphics Card,0.0,0,"MSI Laptop Modern 14 B10MW (10th Gen i5-10210U | 8GB DDR4 RAM | 256GB NVMe SSD | 14.0"" Full HD IPS | Backlit Keyboard | Light Weight)"
37999,dell,Wyse 5470,Intel,8,14,256,Not Specified,,,0.0,0,Dell Wyse 5470 (Intel Celeron Processor | 8GB RAM | 256GB SSD Storage | Intel UHD Graphics | 14″ FHD Display)
63900,dell,Inspiron 15,AMD,4,15.6,1TB,Octa Core,,1 & Under,0.0,0,Dell Inspiron 15 3515 AMD Ryzen 3 3250U 4GB 1TB Radeon Graphics FHD
218000,apple,MacBook Air,Not Specified,8,15,256,,,,0.0,0,"Apple MacBook Air (15-inch, M3 Chip) 8C-CPU, 10C-GPU, 8GB RAM, 256GB SSD - EvoStore"
96999,lenovo,Ideapad Flex,Intel Core i5,8,14,512,,,,0.0,0,Lenovo Ideapad Flex 5 14IAU7 i5 12th Gen 8Gb Ram/512Gb Ssd/14″ WUXGA Touchscreen 2in1 Laptop
65999,lenovo,Ideapad Slim,Intel Core i5,16,15.6,512,Octa Core,,,4.0,1,"Lenovo Ideapad Slim 3 15IAH8 i5 12450H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6"" FHD DISPLAY"
178900,msi,Laptop Creator,Intel,16,15,512,,,4,0.0,0,"MSI Laptop Creator M16 A11UC | 11th Gen i7-11800H | 16GB | 512GB | NVIDIA RTX 3050-4GB | 16"" 2560*1600 QHD+, 100% DCI-P3 Color Gamut | Win 10)"
61800,lenovo,IdeaPad 1,Ryzen 5 Quad Core,8,14,512,Quad Core,,,0.0,0,"Lenovo IdeaPad 1 14.0"" Laptop, 14.0"" FHD Display, AMD Ryzen 5 7520U , 8GB RAM, 512GB Storage, DOS Win 11, Cloud Grey"
80900,msi,Modern 14,Intel Core i5,16,14,512,Not Specified,,Integrated Graphics Card,0.0,0,"MSI Modern 14 C12MO Laptop (12th Gen Intel Core i5 | 16GB RAM | 512GB SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | 1.4KG)"
95000,msi,Laptop Modern,Intel,8,15.6,512,Quad Core,,Integrated Graphics Card,0.0,0,"MSI Laptop Modern 15 A11MU (11th Gen i5 -1155G7 | 8 GB RAM | 512GB SSD | 15.6"" FHD 100% sRGB | Backlit Keyboard | USB-C | Win 10 Home)"
88999,lenovo,IdeaPad 1,Intel Core i7,8,14,512,Not Specified,,,0.0,0,"Lenovo IdeaPad 1 14IAU7 | I7-1255U | 8GB RAM | 512GB SSD | 14"" FHD"
77000,asus,VivoBook I5,Intel Core i5,,,,Octa-core,,,0.0,0,"Asus VivoBook I5 12th Gen 8GB/512GB/14""inch/Fingerprint/Backlit keyboard"
85000,dell,Vostro 3400/I5,Intel Core i5,8,14,256,Octa Core,,,0.0,0,Dell Vostro 3400/I5 Processor/4Gb Ram/1Tb Hdd/14 Inch/11th Gen
108800,msi,Laptop Modern,Intel,8,15.6,512,Quad Core,,2,0.0,0,"MSI Laptop Modern 15 A11SBU ( i5-11th Gen 1155G7 | 8GB RAM | 512GB SSD | MX450 2GB | 15.6"" FHD 100% sRGB Color Gamut | Backlit Keyboard | Win 10)"
90000,msi,Modern 14,Intel,8,14,512,Quad Core,,,0.0,0,"MSI Modern 14 B11MOU ( i5-11th Gen 1155G7 | 8GB RAM | 512GB SSD | 14.0"" FHD IPS | Backlit Keyboard | USB-C | Win 10)"
90999,dell,Latitude 3440,Intel Core i5,8,14,512,Not Specified,,1 & Under,0.0,0,Dell Latitude 3440 - i5 -1235U | 8GB RAM | 512GB SSD | Non-Backlit | UBT | 3 Years Warranty
90000,msi,Modern 14,Ryzen 5,8,14,512,Octa Core,,,0.0,0,"MSI Modern 14 B5M Laptop (AMD Ryzen 7 5700U | 8GB RAM | 256GB M.2 NVMe SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | Win 11 Home | 1.3KG)"
68999,dell,I5 11th,Intel Core i5,8,15.6,1TB,,,2,0.0,0,Dell I5-11th Gen/8GB RAM/256GB SSD/1TB HDD/2GB Graphics/15.6 Display
74998,asus,Exportbook B1402,Intel Core i5,8,14,512,Deca Core,,,0.0,0,Asus Exportbook B1402 I5/12th Gen/8GB RAM/512GB SSD/14FHD/Backlite Keyboard
86000,acer,Swift 3,AMD A4,8,14,256,Quad Core,,,0.0,0,"Acer Swift 3 2020 Ryzen 5 4500U / AMD VEGA 8 / 8GB RAM / 256GB SSD / 14"" FHD Display"
68000,acer,Aspire 3,AMD,8,14,512,Hexa Core,,Integrated Graphics Card,0.0,0,"Acer Aspire 3 14|AMD Ryzen 5 7530U|8GB|512GB|14""inch FHD Display"
175000,lenovo,ThinkPad T14,Intel Core i5,16,14,512,Quad Core,,,0.0,0,"Lenovo ThinkPad T14 Gen2 | 11th Gen Intel Core i5 | 16GB RAM | 512GB NVMe SSD |14 "" FHD Display | Genuine Windows 10 Pro | 3 Yrs Warranty"
49999,dell,Vostro 3520,Intel Core i3,8,15.6,512,Quad Core,,,0.0,0,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD Display Laptop"
164000,dell,lnspirion 15,Core i7,8,15.6,512,,,,0.0,0,"Dell lnspirion 15 G5 / i7-11800H / 8GB RAM / 512GB SSD / RTX 3050 4GB / 15.6"" 120Hz FHD Display"
122040,msi,Modern 14,Ryzen 7,8,14,512,Not Specified,,,0.0,0,"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display"
98999,asus,VivoBook M1405YA,AMD,,,,Quad,,,0.0,0,Asus VivoBook M1405YA-IS74 AMD Ryzen™ 7 7730U/ 16GB Ram/ 1TB SSD/ AMD Radeon Graphic/ WIN11/ 14” (1920x1200) BLACK.
105000,msi,Modern 15,Intel,8,15.6,512,Quad Core,,Integrated Graphics Card,0.0,0,MSI Modern 15 A11MU | 11th Gen i7 -1195G7| 8 GB RAM | 512GB SSD | Intel Iris Xe | Win 10
210000,nova,Pro(32/1TB) |,Intel Core i7,32,15,1TB,,,,0.0,0,Nova Pro(32/1TB) | Intel i7 12700H | RTX 3060 | 165hz
200000,asus,Vivobook Pro,Ryzen 7,16,14,1TB,Octa Core,,,0.0,0,"Asus Vivobook Pro 14 M6400Rc Oled -6Th, Ryzen 7 6800H, 16, 1 Tb Gen 4 Nvme Ssd, 14"" 2.8K Oled, Magic Numpad, Fingerprint, Nvidia Rtx 3050 4G, Backlit Kb, Backpack, Genuine Windows 11, 2 Year - Nagmani International"
129999,dell,Inspiron 7430,Intel Core i7,,,,Not Specified,,,0.0,0,Dell Inspiron 7430 2-in-1 Intel Core i7 13th Gen – 16GB DDR5 RAM – 1TB NVME SSD – 14″ FHD TouchScreen Display – Windows 11 Home- Backlit Keyboard
187777,asus,Vivobook Pro,Ryzen 7,16,14,1TB,Octa Core,,,0.0,0,"Asus Vivobook Pro 14 M3401Qc-Oled/R7 5800H/16Gb Ram/1Tb Ssd/14"" 2.8K Wqxga 90Hz Oled Display/Rtx 3050 4Gb Graphics/Backlit/Fingerprint/Bag/Windows 11/2 Year International Warranty - Nagmani International"
64000,acer,Aspire 5,Core i3,4,15.6,128,Not Specified,,,0.0,0,"Acer Aspire 5 A515-56-363A, 15.6"" Full HD IPS Display, 11th Gen Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB NVMe SSD, WiFi 6, Backlit Keyboard, Windows 10 Home"
110000,asus,vivobook 15,Intel Core i5,8,15.6,512,Not Specified,,,0.0,0,"Asus vivobook 15 k513eq i5-11th gen / 8gb ram / 512gb ssd/ 15.6"" fhd ips display/ mx350 2gb / fingerprint / gold / bagpack / mouse"
42000,hp,Laptop 15,Intel Core i3,4,15.6,256,Dual Core,,,0.0,0,"HP Laptop 15 s-du1523TU i3- 4GB-256GB SSD-15.6""-Win 10Home"
150000,asus,zenbook 14,Intel Core i7,16,14,512,Not Specified,,,0.0,0,Asus zenbook 14 ux425ea i7-11th gen/ 16gb ram / 512gb ssd / 14'' fhd / magic numpad
62999,dell,Vostro 3520,Intel Core i5,16,15.6,256,Not Specified,,,0.0,0,Dell Vostro 3520 Intel Core i5 12th Generation – 16GB DDR4 RAM – 256GB SSD Storage – Intel UHD Graphics – 15.6″ FHD Display – Black
158500,asus,Vivobook Flip,Intel Core i9,16,14,1TB,Not Specified,,1 & Under,0.0,0,Asus Vivobook Flip 14 TP3402VA-LZ248W i9-13900H | 16GB | 1TB SSD |Intel Iris Xe | Touch | WUXGA
200000,asus,Vivobook Pro,AMD,16,14,1TB,Not Specified,,,0.0,0,"Asus Vivobook Pro M6400rc -6th, Ryzen 7 6700h, 16 GB, 1TB NVME SSD , 14 inch Oled Display, Magic Numpad, Fingerprint, Nvidia RTX 3050, Backlit Keyboard"
78400,hp,15s du2101TU,Intel Core i5,4,15.6,1TB,,,Not Specified,0.0,0,HP 15s-du2101TU 15.6 inch Display 10th Gen Intel Core i5 4GB RAM 1TB HDD win 10 Home PPP
67500,dell,Inspiron 15,Ryzen 3 Quad Core,8,15.6,512,Not Specified,,1 & Under,0.0,0,Dell Inspiron 15 3535 - Ryzen 3 7320U | 8GB | 512GB | Radeon Graphics | FHD | 2 Years Warranty
205555,asus,ZenBook Flip,Intel Core i7,16,15.6,1TB,Not Specified,,,0.0,0,"ASUS ZenBook Flip 15 UX564EH i7 11th Gen / 16GB RAM / 1TB SSD /NVIDIA® GeForce® GTX 1650 Max Q, 4GB GPU/ Stylus / 15.6"" FHD IPS 360-degree Touchscreen display/Mineral Grey/Genuine windows - Nagmani International"
73333,asus,Vivobook Go,Intel Core i3,8,14,512,Not Specified,,,0.0,0,"ASUS Vivobook Go E1404GA - (Intel i3 13th Gen N305, 14"" FHD Display, 8GB RAM, 512GB SSD, Fingerprint, Bagpack, Mouse Win11, 2 Yrs Int'l Warranty)"
108888,asus,VIVOBOOK 15X,Ryzen 5,8,15.6,512,Hexa Core,,,0.0,0,"ASUS VIVOBOOK 15X OLED M1503QA -5TH, RYZEN 5 5600H, 8 GB RAM, 512 GB NVMe SSD, 15.6"" OLED Display, Fingerprint, Genuine Win 11, 2 years int'l warranty, Blue color, Backlit Keyboard, Backpack, Mouse -Nagmani Interntional"
113333,asus,Zenbook 14,Ryzen 5,8,14,512,Hexa Core,,,0.0,0,"Asus Zenbook 14 Um3402Ya - 7Th, Ryzen 5 7530, 8Gb Ram, 512Gb Nvme Ssd, 14"" 2K Display , Backlit Kb, Magic Numpad, Fingerprint, Genuine Win 11, / Nagmani International"
272222,asus,Vivobook Pro,Intel Core i9,16,15.6,1TB,Dodeca Core,,,0.0,0,"Asus Vivobook Pro 16 OLED (K6602) - Core i9 13900H / RTX 4060 / 16GB RAM / 1TB SSD / 16"" 3.2K OLED 120Hz Display / 2 Years Int'l Warranty / Bag / Mouse / Genuine Windows - Nagmani International"
264900,asus,Zephyrus G14,Ryzen 9 Octa Core,16,14,1TB,Octa Core,,,0.0,0,"ASUS Zephyrus G14 GA402RJ Ryzen 9 6900HS / RX 6700S / 16GB RAM / 1TB SSD / 14"" 120Hz WQXGA Display /Win 11 Home/GRAY ANIME - Nagmani International"
116000,msi,Laptop Modern,Intel,8,15.6,512,Quad Core,,2,0.0,0,"MSI Laptop Modern 15 A11SBU ( i7-11th Gen 1195G7 | 8GB RAM | 512GB SSD | MX450 2GB | 15.6"" FHD 100% sRGB Color Gamut | Backlit Keyboard | Win 10)"
75000,dell,vostro 3400,Intel Core i5,,,,Octa-core,,,0.0,0,"Dell vostro 3400 I5|11Gen|8GB|256GB+1TB HDD| NVDIA Graphics card|14""inch Display with Backlit keyboard"
174500,dell,Inspiron 14,Intel Core i7,16,14,512,Not Specified,,,0.0,0,Dell Inspiron 14 7430 i7 13th Gen - 1355U | 16GB | 512GB SSD | Intel Iris Xe | FHD Touch 2-in-1| Backlit Keyboard | Fingerprint | 2 Years Warranty
115000,msi,Modern 14,Intel,8,14,256,Quad Core,,,0.0,0,"MSI Modern 14 B10MW | 10th Gen i7 10510U | 8GB RAM | 256GB SSD | Intel UHD | 14"" Full HD IPS Screen | White Backlight Keyboard | USB-C Port | 1.3 KG)"
152222,asus,Vivobook 14X,Intel Core i9,16,14,1TB,Not Specified,,,0.0,0,"ASUS Vivobook 14X (K3405) - 13th Gen Intel i9 13900H, 16GB RAM, 1TB NVMe SSD, 14.0-inch, WUXGA, Windows 11, Bagpack, Mouse, 2 Years Int'l Warranty - Nagmani International"
125000,dell,Latitude 3420,Intel Core i5,8,14,512,Quad Core,,,0.0,0,Dell Latitude 3420 Intel I5-1135G7 14 Inches Hd Business Laptop (8Gb 512Gb Nvme ® Iris ® Xe Graphics
58000,dell,Vostro 3401,Intel Core i3,4,14,256,Quad Core,,,0.0,0,Dell Vostro 3401 Core i3 10th Gen 4GB RAM 256GB HDD 14”HD Display
64900,xlab,x Book,Intel Core i3,8,15.6,256,Quad Core,,4,0.0,0,xLab x-Book Series XL-156P Laptop + Accessories + Security & Software
208333,asus,Zenbook 14,Intel Core i7,16,14,1TB,Not Specified,,,0.0,0,"ASUS Zenbook 14 Flip OLED UP3404VA -i7 13th Gen 1360P/ 16 GB RAM/ 1 TB G4 SSD/ Intel® Iris Xe Graphics/ 14"" OLED WQ+ 2.8K Display/ Genuine Windows 11/ Office/ Foggy silver/ Sleeve/ Stylus"
220000,asus,Vivobook Pro,Ryzen 9 Octa Core,16,14,1TB,Octa Core,,,0.0,0,"Asus Vivobook Pro 16X M7600Qe- Oled/ R9 5900Hx/ 16Gb Ram/ 1Tb Ssd/ 16"" 4K,Oled Display/ Rtx 3050Ti 4Gb Graphics/ Backlit/ Fingerprint/ Bag/ Mouse/ Windows 11/ 2 Year International Warranty - Nagmani International"
204444,asus,Zenbook S,Intel Core i7,16,13.3,1TB,Not Specified,,,0.0,0,"Asus Zenbook S 13 Oled - Ux5304Va (Intel I7 1355U/16Gb Ram/1 Tb Gen 4 Nvme Ssd/13.3"" Oled 2.8K Display/ Genuine Office/ Genuine Win 11/ Basalt Grey) - Nagmani International"
123000,asus,Vivobook Flip,Intel Core i5,,,,Not Specified,,,0.0,0,Asus Vivobook Flip S 14 TP3402VA-LZ227W | i5-13500H | 8GB | 512GB SSD |Intel UHD Graphics | Touch | WUXGA | 2 Years Warranty | 1 Year Free Insurance
99990,asus,Vivobook 14X,Ryzen 7 Octa Core,24 ,14,512,Octa Core,,,0.0,0,"ASUS Vivobook 14X (M1405YA) - ( AMD Ryzen 7 7730U, 24GB RAM, 512GB SSD, 14"" WUXGA Display, Fingerprint ,Win 11, Bagpack, Mouse, 2 Years Int'l Warranty) - Nagmani International"
180000,asus,ZenBook 14,Intel Core i7,16,14,1TB,Dodeca Core,,,0.0,0,"ASUS ZenBook 14 OLED UX3402VA ( i7 13th Gen 1360P / 16GB RAM / 1TB NVme SSD /14"" OLED display/Win 11 Home/Ponder Blue - Nagmani International"
90000,hp,15S EQ2120AU,Ryzen 7,8,15.6,512,Quad Core,,,0.0,0,HP 15S-EQ2120AU RYZEN7 8GB RAM/512GB SSD/OS
59999,mi,Redmibook 15,Intel Core i3,8,15.6,256,Dual Core,,,0.0,0,Mi Redmibook 15 Core I3 11Th Gen/8 Gb/256 Gb Ssd/Windows 10 Home/15.6-Inch(39.62 Cms) Fhd Anti Glare/Ms Office/Charcoal Gray/1.8 Kg Thin And Light Laptop
165500,dell,Inspiron 16,Intel Core i5,16,Not Specified,512,Not Specified,,4,0.0,0,Dell Inspiron 16 5630 i5 13th Gen - 1340P | 16GB | 512SSD | NVIDIA RTX 2050 4GB GDDR6 | FHD | Backlit Keyboard | Fingerprint | 2 Years Warranty
154900,asus,Vivobook Flip,Intel Core i7,16,14,1TB,Not Specified,,1 & Under,0.0,0,Asus Vivobook Flip 14 TP3402ZA-LZ262W - i7 12700H | 16GB | 1TB SSD |Intel Iris Xe | WUXGA| Touch | Stylus
208333,asus,Zenbook 14,Intel Core i7,16,14,1TB,Dodeca Core,,,0.0,0,"ASUS Zenbook 14 Flip OLED UP3404VA -i7 13th Gen 1360P/ 16 GB RAM/ 1 TB G4 SSD/ Intel® Iris Xe Graphics/ 14"" OLED WQ + 2.8K Display/ Genuine Windows 11/ Genuine Office/ Foggy Silver/ Sleeve/ Stylus - Nagmani International"
88000,avita,LIBER V14,Intel Core i5,8,14,512,Dual Core,,,0.0,0,AVITA LIBER V14 CORE i5-10210U
134444,asus,ZenBook 14,Intel Core i7,16,14,1TB,Not Specified,,,0.0,0,"ASUS ZenBook 14 UX3402ZA ( i5 12th Gen 1240P / 16GB RAM / 512GB Gen 4 SSD /14"" WQXGA display/Win 11 Home/Ponder Blue - Nagmani International"
108888,asus,Vivobook M1503Qa,AMD,8,15.6,512,Not Specified,,,0.0,0,"Asus Vivobook M1503Qa -5Th, Ryzen 5 5600H, 8 Gb, 512 Gb Nvme Ssd, 15.6 Inch Oled Display, Fingerprint"
58000,lenovo,IdeaPad 3,Core i3,4,15.6,Not Specified,Not Specified,,,0.0,0,"Lenovo IdeaPad 3 15ITL05 81X80055US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i3 11th Gen i3-1115G4 Dual-core (2 Core) 3 GHz - 4 GB RAM"
127777,asus,2023 Zenbook,AMD,16,14,1TB,Not Specified,,,0.0,0,"Asus 2023 Zenbook 14 Um3402Ya - 7Th, Ryzen 7 7730, 16Gb Ram, 1Tb Nvme Ssd, 14"" 2K Display , Backlit Keyboard, Magic Numpad, Fingerprint, Genuine Win 11, 2 Years, Jade Black - Nagmani International"
147000,dell,Inspiron 14,Intel Core i5,8,14,512,Not Specified,,1 & Under,0.0,0,Dell Inspiron 14 7430 - i5 1335U | 8GB | 512GB SSD | Intel Iris Xe | FHD Touch 2-in-1| Backlit Keyboard | Fingerprint | 2 Years Warranty
62500,dell,Vostro 3520,Intel Core i5,8,15.6,1TB + 256,Not Specified,,,0.0,0,"Dell Vostro 3520 i5 12th Gen | 8GB RAM | 256GB SSD + 1TB HDD | 15.6"" 120Hz FHD | Black"
220000,asus,Zenbook Duo,Intel Core i7,16,14,1TB,Quad Core,,,0.0,0,"Asus Zenbook Duo UX482 - 11th, i7, 16, SSD 1Tb, Dual Screen, 14: Nano Edge FHD LED + 2nd Touch Screen 12.6"", Nvidia MX450 2 GB, Windows 10, 2 years, Sleeve, Blue | Nagmani Interantional"
88888,asus,VivoBook 15,Intel Core i5,8,15.6,512,Octa Core,,,0.0,0,"Asus VivoBook 15 X1502ZA (12th Gen Core i5/ 8GB/ 512GB SSD/ 15.6"" FHD/ Win11/ Backlit Keyboard/ Fingerprint/ BAG) / Nagmani International"
88888,asus,Vivobook 15,Intel,8,15.6,512,Not Specified,,,0.0,0,"Asus Vivobook 15 X1502ZA, i5, 12th Gen , 8Gb, 512Gb Ssd, 15.6"" Display, Windows 11, Backlit Keyboard, Fingerprint | Nagmani International"
108888,asus,Vivobook 15X,Intel Core i5,8,15.6,512,Not Specified,,,0.0,0,ASUS Vivobook 15X OLED X1503ZA -i5/ 12th Gen/ 12500H/ 8 GB RAM/ 512 GB SSD/ Windows 11/ Quiet Blue - Nagmani International
113333,asus,vivobook flip,AMD,8,14,512,Not Specified,,,0.0,0,"Asus vivobook flip tn3402qa -ryzen 5 5600h, 8gb, 512 gb ssd, touch 360 display, backlit keyboard, magic numpad"
79999,mi,Redmibook 15,Intel Core i5,8,15.6,512,Dual Core,,,0.0,0,"Mi Redmibook 15 Pro Intel Core I5 11Th Gen 15.6-Inch Thin And Light Laptop (8Gb/512 Gb Ssd/Windows 10 Home) (Charcoal Gray, 1.8 Kg, With Ms Office)"
78500,avita,Liber E,AMD,Not Specified,14,250,Octa Core,,,0.0,0,Avita Liber E Ryzen5 5500U AM14A2
108888,asus,VivoBook 15,Intel Core i7,8,15.6,512,Octa Core,,,0.0,0,"Asus VivoBook 15 X1502ZA (12th Gen Core i7/ 8GB/ 512GB SSD/ 15.6"" FHD Touch Screen/ Win11/ Backlit Keyboard/ Fingerprint/ BAG) /Nagmani International"
165500,dell,Inspiron 16,Intel Core i5,16,Not Specified,512,Not Specified,,4,0.0,0,Dell Inspiron 16 5630 - i5 1340P | 16GB | 512SSD | NVIDIA RTX 2050 4GB GDDR6 | FHD | Backlit Keyboard | Fingerprint | 2 Years Warranty
185500,dell,Inspiron 16,Intel Core i7,16,Not Specified,512,Not Specified,,4,0.0,0,Dell Inspiron 16 5630 i7 13th Gen - 1360P | 16GB | 512SSD | NVIDIA RTX 2050 4GB GDDR6 | FHD | Backlit Keyboard | Fingerprint | 2 Years Warranty
88000,hp,15 dw3021,Intel Core i5,8,15.6,256,,,Not Specified,0.0,0,"HP 15-dw3021 / i5 11th Gen / 8GB / 256GB / Nvidia 2GB / 15.6"""
71111,asus,Vivobook 15,Intel,4,15.6,256,Not Specified,,,0.0,0,"Asus Vivobook 15 X1502ZA, i3, 12th Gen Core , 4Gb, 25Gb SSD, 15.6"" Display Windows11, Backlit Keyboard, Fingerprint | Nagmani International"
127777,asus,Vivobook Flip,Ryzen 7,8,14,512,Octa Core,,,0.0,0,"ASUS Vivobook Flip TN3402QA -Ryzen 7 5800H/ 8GB RAM/ 512GB SSD/14"" WUXGA TOUCH 360 Display/ Windows 11/ Blue/ Backlit Keyboard/ Magic Numpad/ Fingerprint/ Stylus/ Backpack/ Nagmani Interrnational"
128900,dell,Inspiron G15,Ryzen 7,16,15.6,512,,,,0.0,0,Dell Inspiron G15 5515 - AMD Ryzen 7 5800H | 8GB + 8GB | 512SSD | NVIDIA RTX 3050 4GB GDDR6 | FHD | Win 11
65500,chuwi,CoreBook X,Intel Celeron,8,14,512,Quad Core,,,0.0,0,"CHUWI CoreBook X 14"" Windows 10 Home丨8GB LPDDR4丨512GB SSD丨2K Resolution IPS Display, Metal Thin Body, Light And Portable + Free Gift"
40500,avita,Satus Ultimus,Intel Celeron,4,14,250,Dual Core,,,0.0,0,Avita Satus Ultimus Celeron N4020 4GB 256GB SSD 14.1inch IPS display
58999,dell,Vostro 3520,Intel Core i5,,,,Not Specified,,,0.0,0,Dell Vostro 3520 i5 12th Gen Processor 256GB SSD 8GB RAM
121000,asus,Vivobook 14,Core i7,8,14,512,Not Specified,,,0.0,0,Asus Vivobook 14 X1404VA-EB244W i7- 1355U | 8GB | 512SSD | Intel® UHD Graphics | FHD
127500,dell,Inspiron 16,Intel Core i5,8,Not Specified,512,Not Specified,,1 & Under,0.0,0,Dell Inspiron 16 5630 i5 13th Gen - 1335U | 8GB | 512SSD | Intel Iris Xe | FHD | Backlit Keyboard | Fingerprint | 2 Years Warranty
72900,asus,Vivobook 14,Intel Core i3,4,14,256,Not Specified,,1 & Under,0.0,0,Asus Vivobook 14 X1402ZA-EB473W - i3 1215U | 4GB | 256SSD | Intel Iris Xe | FHD
40500,avita,Essential Refresh,Intel,4,14,256,Dual Core,,,0.0,0,AVITA Essential Refresh NE14A2INC44A-MB Intel Celeron-N4020 14 inches (4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics)
107900,asus,Vivobook 15,Intel Core i5,8,15.6,512,Not Specified,,1 & Under,0.0,0,Asus Vivobook 15 K513EA-BQ3051W - i5 1135G7 | 8GB | 512GB SSD| Intel UHD| FHD
